idStar Pred CC EA EC LPV MIRA NOVA RCorB RRab typeIICep Sum per flag
1-482518 EC 0 0 1 0 0 0 0 0 0 1 2.20652122262897 NonS
1-482543 CC 1 0 0 0 0 0 0 0 0 1 1.0352155446177 NonS
1-482556 RRab 0 0 0 0 0 0 0 1 0 1 0.026127953150204 NonS
1-482560 LPV 0 0 0 1 0 0 0 0 0 1 30.4729089458724 NonS
1-482674 EC 0 0 1 0 0 0 0 0 0 1 1.0760569250081 NonS
1-483125 EC 0 0 1 0 0 0 0 0 0 1 7.77322473396596 NonS
1-483131 CC 1 0 0 0 0 0 0 0 0 1 1.00040952019347 Sig
1-483354 EC 0 0 1 0 0 0 0 0 0 1 1.30855179837998 NonS
1-483425 EC 0 0 1 0 0 0 0 0 0 1 2.51644576611535 NonS
1-483702 RRab 0 0 0 0 0 0 0 1 0 1 0.0251847220701213 NonS
1-483746 RRab 0 0 0 0 0 0 0 1 0 1 0.0228503292657347 NonS
1-483917 CC 1 0 0 0 0 0 0 0 0 1 1.63523642846869 NonS
1-483970 EC 0 0 1 0 0 0 0 0 0 1 1.00103571912909 NonS
1-484593 EC 0 0 1 0 0 0 0 0 0 1 13.9276871499275 NonS
1-484608 CC 1 0 0 0 0 0 0 0 0 1 28.0543412591397 Sig
1-484689 typeIICep 0 0 0 0 0 0 0 0 1 1 1.81329998904874 NonS
1-484741 EC 0 0 1 0 0 0 0 0 0 1 1.84568034599603 NonS
1-485196 CC 1 0 0 0 0 0 0 0 0 1 1.39960134572772 NonS
1-485545 CC 1 0 0 0 0 0 0 0 0 1 6.42142677225909 NonS
1-485852 RRab 0 0 0 0 0 0 0 1 0 1 0.0288442177346553 NonS
1-485940 EC 0 0 1 0 0 0 0 0 0 1 1.65721847100403 NonS
1-485954 EC 0 0 1 0 0 0 0 0 0 1 1.17215293607423 NonS
1-486066 EC 0 0 1 0 0 0 0 0 0 1 1.09709714421217 NonS
1-486218 EC 0 0 1 0 0 0 0 0 0 1 6.93923635385082 NonS
1-486247 RRab 0 0 0 0 0 0 0 1 0 1 0.0925651580990065 NonS
1-486453 CC 1 0 0 0 0 0 0 0 0 1 1.28521196867787 NonS
1-486584 EC 0 0 1 0 0 0 0 0 0 1 1.4418530749925 NonS
1-487442 EC 0 0 1 0 0 0 0 0 0 1 2.04350040389155 NonS
1-487705 EC 0 0 1 0 0 0 0 0 0 1 1.21595092418594 NonS
1-488033 EC 0 0 1 0 0 0 0 0 0 1 1.88284169524428 NonS
1-488456 EC 0 0 1 0 0 0 0 0 0 1 2.10524836544911 NonS
1-488678 CC 1 0 0 0 0 0 0 0 0 1 1.00040952019347 NonS
1-488883 RRab 0 0 0 0 0 0 0 1 0 1 0.33240763664986 NonS
1-489181 CC 1 0 0 0 0 0 0 0 0 1 2.30767609289614 NonS
1-489758 EC 0 0 1 0 0 0 0 0 0 1 1.03089689998423 NonS
1-489760 EC 0 0 1 0 0 0 0 0 0 1 1.0678650832734 NonS
1-489829 RRab 0 0 0 0 0 0 0 1 0 1 0.109351094047704 NonS
1-490032 RRab 0 0 0 0 0 0 0 1 0 1 0.0394615470338547 NonS
1-490543 EC 0 0 1 0 0 0 0 0 0 1 2.46090712799471 NonS
1-490771 CC 1 0 0 0 0 0 0 0 0 1 6.25517624093847 NonS
1-490903 RRab 0 0 0 0 0 0 0 1 0 1 0.0268870588061143 NonS
1-491117 RRab 0 0 0 0 0 0 0 1 0 1 0.0224271289485994 NonS
1-491326 EC 0 0 1 0 0 0 0 0 0 1 1.06903480472694 NonS
1-491554 CC 1 0 0 0 0 0 0 0 0 1 1.28521196867787 NonS
1-491580 CC 1 0 0 0 0 0 0 0 0 1 22.2761238499999 NonS
1-492091 CC 1 0 0 0 0 0 0 0 0 1 1.00040952019347 NonS
1-492406 RRab 0 0 0 0 0 0 0 1 0 1 0.0511101134252864 NonS
1-492695 CC 1 0 0 0 0 0 0 0 0 1 2.46152116575589 NonS
1-493185 EC 0 0 1 0 0 0 0 0 0 1 15.8676571015669 NonS
1-493426 RRab 0 0 0 0 0 0 0 1 0 1 0.0238817936205131 NonS
1-494023 EC 0 0 1 0 0 0 0 0 0 1 1.8191174212882 NonS
1-494026 CC 1 0 0 0 0 0 0 0 0 1 20.8915307248913 NonS
1-494050 EC 0 0 1 0 0 0 0 0 0 1 1.04294776704037 NonS
1-494066 RRab 0 0 0 0 0 0 0 1 0 1 0.121665565215277 NonS
1-494548 EC 0 0 1 0 0 0 0 0 0 1 4.45307004113329 NonS
1-494660 CC 1 0 0 0 0 0 0 0 0 1 3.9433813014855 NonS
1-494788 RRab 0 0 0 0 0 0 0 1 0 1 0.0317582619855712 NonS
1-495030 CC 1 0 0 0 0 0 0 0 0 1 1.00040952019347 NonS
1-495528 CC 1 0 0 0 0 0 0 0 0 1 1.00095777237182 Sig
1-495530 RRab 0 0 0 0 0 0 0 1 0 1 0.998432922147474 NonS
1-495536 CC 1 0 0 0 0 0 0 0 0 1 1.82679431454863 NonS
1-495664 CC 1 0 0 0 0 0 0 0 0 1 1.23234050660436 NonS
1-495683 CC 1 0 0 0 0 0 0 0 0 1 15.8676571015669 NonS
1-496219 CC 1 0 0 0 0 0 0 0 0 1 35.7055252389051 Sig
1-496310 EC 0 0 1 0 0 0 0 0 0 1 28.0543412591397 NonS
1-496364 RRab 0 0 0 0 0 0 0 1 0 1 0.161860268866093 NonS
1-496484 CC 1 0 0 0 0 0 0 0 0 1 1.06266444163408 NonS
1-496617 RRab 0 0 0 0 0 0 0 1 0 1 0.020232270089393 NonS
1-496910 RRab 0 0 0 0 0 0 0 1 0 1 0.065316433451067 NonS
1-497125 EC 0 0 1 0 0 0 0 0 0 1 1.26370906572701 NonS
1-497195 RRab 0 0 0 0 0 0 0 1 0 1 0.0272993200642207 NonS
1-497307 RRab 0 0 0 0 0 0 0 1 0 1 0.0325747189441915 NonS
1-497738 CC 1 0 0 0 0 0 0 0 0 1 1.12345612012264 NonS
1-497892 CC 1 0 0 0 0 0 0 0 0 1 1.04859995045854 NonS
1-497893 EC 0 0 1 0 0 0 0 0 0 1 1.26618059773684 OverS
1-497999 EC 0 0 1 0 0 0 0 0 0 1 6.45988121098612 NonS
1-498164 RRab 0 0 0 0 0 0 0 1 0 1 0.0444219120552792 NonS
1-498285 EC 0 0 1 0 0 0 0 0 0 1 3.40938175024267 NonS
1-498352 RRab 0 0 0 0 0 0 0 1 0 1 0.0335005780985974 NonS
1-498382 CC 1 0 0 0 0 0 0 0 0 1 1.14307560427228 NonS
1-498470 CC 1 0 0 0 0 0 0 0 0 1 15.5857451439665 NonS
1-498714 RRab 0 0 0 0 0 0 0 1 0 1 0.0335861615171534 NonS
1-498825 CC 1 0 0 0 0 0 0 0 0 1 6.33485125206381 NonS
1-499101 CC 1 0 0 0 0 0 0 0 0 1 1.07776645181554 NonS
1-499896 CC 1 0 0 0 0 0 0 0 0 1 1.06266444163408 NonS
1-499950 CC 1 0 0 0 0 0 0 0 0 1 1.00043967828674 NonS
1-500170 EC 0 0 1 0 0 0 0 0 0 1 9.53302858320282 NonS
1-500792 CC 1 0 0 0 0 0 0 0 0 1 1.28513153232235 NonS
1-501202 EC 0 0 1 0 0 0 0 0 0 1 9.53302858320282 NonS
1-501711 EC 0 0 1 0 0 0 0 0 0 1 1.17452385654293 NonS
1-501765 RRab 0 0 0 0 0 0 0 1 0 1 0.499822827218066 NonS
1-501800 EA 0 1 0 0 0 0 0 0 0 1 12.6325643633302 NonS
1-502006 CC 1 0 0 0 0 0 0 0 0 1 1.00398971786287 Sig
1-502392 CC 1 0 0 0 0 0 0 0 0 1 55.2242702414282 NonS
1-502861 RRab 0 0 0 0 0 0 0 1 0 1 0.0265778863412181 NonS
1-503223 EC 0 0 1 0 0 0 0 0 0 1 4.21049673089823 NonS
1-503386 CC 1 0 0 0 0 0 0 0 0 1 2.65378903802673 NonS
1-503707 EC 0 0 1 0 0 0 0 0 0 1 7.99994378870664 NonS
1-504340 EA 0 1 0 0 0 0 0 0 0 1 1.1837274792886 NonS
1-504413 EC 0 0 1 0 0 0 0 0 0 1 9.30712743194209 NonS
1-504829 CC 1 0 0 0 0 0 0 0 0 1 1.9230543372144 NonS
1-505193 EC 0 0 1 0 0 0 0 0 0 1 2.94865448669637 NonS
1-505572 EC 0 0 1 0 0 0 0 0 0 1 7.38456349726766 NonS
1-505627 CC 1 0 0 0 0 0 0 0 0 1 1.24593543756625 NonS
1-506086 EC 0 0 1 0 0 0 0 0 0 1 1.00398971786287 NonS
1-506451 EC 0 0 1 0 0 0 0 0 0 1 1.00522853889507 NonS
1-506463 CC 1 0 0 0 0 0 0 0 0 1 3.28202822100785 NonS
1-506469 RRab 0 0 0 0 0 0 0 1 0 1 0.0302267833603685 NonS
1-506593 RRab 0 0 0 0 0 0 0 1 0 1 0.0252403968723983 NonS
1-507123 EC 0 0 1 0 0 0 0 0 0 1 3.75731215125165 NonS
1-507773 RRab 0 0 0 0 0 0 0 1 0 1 0.0331788518664949 NonS
1-507810 CC 1 0 0 0 0 0 0 0 0 1 1.33139246653544 NonS
1-507893 EC 0 0 1 0 0 0 0 0 0 1 1.41484429981252 NonS
1-507930 EC 0 0 1 0 0 0 0 0 0 1 3.50679265739247 NonS
1-508076 RRab 0 0 0 0 0 0 0 1 0 1 0.0321709432428457 OverS
1-508339 RRab 0 0 0 0 0 0 0 1 0 1 0.0301687388720893 NonS
1-508510 EC 0 0 1 0 0 0 0 0 0 1 5.22288268122282 Sig
1-508729 RRab 0 0 0 0 0 0 0 1 0 1 0.0310808189414575 NonS
1-508894 RRab 0 0 0 0 0 0 0 1 0 1 0.995853727838645 NonS
1-509336 EC 0 0 1 0 0 0 0 0 0 1 27.6592096921096 NonS
1-509360 RRab 0 0 0 0 0 0 0 1 0 1 0.0267131404342739 NonS
1-510008 CC 1 0 0 0 0 0 0 0 0 1 1.75662077702616 NonS
1-510174 EC 0 0 1 0 0 0 0 0 0 1 1.03303728992098 Sig
1-510187 EC 0 0 1 0 0 0 0 0 0 1 1.33592101233999 NonS
1-510685 CC 1 0 0 0 0 0 0 0 0 1 1.00091941291528 Sig
1-510945 EC 0 0 1 0 0 0 0 0 0 1 6.45988121098612 NonS
1-511070 CC 1 0 0 0 0 0 0 0 0 1 1.03783054556194 NonS
1-511077 EC 0 0 1 0 0 0 0 0 0 1 1.06470147381851 NonS
1-511228 RRab 0 0 0 0 0 0 0 1 0 1 0.174653494142634 NonS
1-511271 RRab 0 0 0 0 0 0 0 1 0 1 0.099313281601395 NonS
1-511759 CC 1 0 0 0 0 0 0 0 0 1 6.33485125206381 NonS
1-511844 RRab 0 0 0 0 0 0 0 1 0 1 0.050412091370988 NonS
1-511991 EC 0 0 1 0 0 0 0 0 0 1 1.07901312535153 NonS
1-512090 CC 1 0 0 0 0 0 0 0 0 1 1.10450162437558 NonS
1-512147 RRab 0 0 0 0 0 0 0 1 0 1 0.0234368882490356 OverS
1-512849 RRab 0 0 0 0 0 0 0 1 0 1 0.0357055252389051 NonS
1-513126 CC 1 0 0 0 0 0 0 0 0 1 1.00043967828674 Sig
1-513188 RRab 0 0 0 0 0 0 0 1 0 1 0.672996534660651 NonS
1-513822 CC 1 0 0 0 0 0 0 0 0 1 15.4837621716903 NonS
1-514205 CC 1 0 0 0 0 0 0 0 0 1 3.83997301857918 NonS
1-514314 RRab 0 0 0 0 0 0 0 1 0 1 0.0292864646654206 NonS
1-514473 EC 0 0 1 0 0 0 0 0 0 1 1.00040952019347 NonS
1-514555 RRab 0 0 0 0 0 0 0 1 0 1 0.0283463970190246 NonS
1-514562 EC 0 0 1 0 0 0 0 0 0 1 1.0228145250728 Sig
1-514595 EC 0 0 1 0 0 0 0 0 0 1 3.01196915358862 Sig
1-515007 RRab 0 0 0 0 0 0 0 1 0 1 0.0368160305982224 NonS
1-515135 EC 0 0 1 0 0 0 0 0 0 1 1.21612620667284 NonS
1-515429 CC 1 0 0 0 0 0 0 0 0 1 4.51449169687306 NonS
1-515461 CC 1 0 0 0 0 0 0 0 0 1 1.00398971786287 Sig
1-515667 CC 1 0 0 0 0 0 0 0 0 1 22.0688104516045 NonS
1-515773 RRab 0 0 0 0 0 0 0 1 0 1 0.0280790496026786 NonS
1-515943 EC 0 0 1 0 0 0 0 0 0 1 5.04833904406113 NonS
1-516223 CC 1 0 0 0 0 0 0 0 0 1 2.57717045687635 NonS
1-516283 EC 0 0 1 0 0 0 0 0 0 1 1.0726181616143 NonS
1-516490 EC 0 0 1 0 0 0 0 0 0 1 3.02589196939874 NonS
1-516567 CC 1 0 0 0 0 0 0 0 0 1 4.51449169687306 NonS
1-516579 EC 0 0 1 0 0 0 0 0 0 1 2.83183850927669 NonS
1-517008 CC 1 0 0 0 0 0 0 0 0 1 3.70653766272122 NonS
1-517957 EC 0 0 1 0 0 0 0 0 0 1 1.37239922036425 NonS
1-518015 RRab 0 0 0 0 0 0 0 1 0 1 0.0478731354218517 NonS
1-518094 EC 0 0 1 0 0 0 0 0 0 1 2.08015873162469 NonS
1-518143 RRab 0 0 0 0 0 0 0 1 0 1 0.0200158188225523 OverS
1-518287 CC 1 0 0 0 0 0 0 0 0 1 11.8301439044565 Sig
1-518402 CC 1 0 0 0 0 0 0 0 0 1 1.19032021654655 NonS
1-518605 CC 1 0 0 0 0 0 0 0 0 1 68.5709467603426 NonS
1-518978 CC 1 0 0 0 0 0 0 0 0 1 40.0776303701996 Sig
1-519578 CC 1 0 0 0 0 0 0 0 0 1 1.07077638393663 NonS
1-519799 RRab 0 0 0 0 0 0 0 1 0 1 0.0825019985084906 NonS
1-520280 RRab 0 0 0 0 0 0 0 1 0 1 0.0403104452926641 NonS
1-520615 RRab 0 0 0 0 0 0 0 1 0 1 0.0536855927256828 OverS
1-520958 CC 1 0 0 0 0 0 0 0 0 1 1.19402146100099 NonS
1-521273 RRab 0 0 0 0 0 0 0 1 0 1 0.0347823642987245 NonS
1-521612 RRab 0 0 0 0 0 0 0 1 0 1 0.153230640460345 Sig
1-521639 CC 1 0 0 0 0 0 0 0 0 1 11.8394386073574 NonS
1-521640 CC 1 0 0 0 0 0 0 0 0 1 1.06903480472694 NonS
1-522005 EC 0 0 1 0 0 0 0 0 0 1 1.41484429981252 NonS
1-522097 CC 1 0 0 0 0 0 0 0 0 1 1.25482676558452 NonS
1-522524 RRab 0 0 0 0 0 0 0 1 0 1 0.993167182764763 OverS
1-522994 EC 0 0 1 0 0 0 0 0 0 1 1.18802413075607 NonS
1-523060 EC 0 0 1 0 0 0 0 0 0 1 1.66810296202397 NonS
1-523152 CC 1 0 0 0 0 0 0 0 0 1 3.65016446633002 NonS
1-523209 CC 1 0 0 0 0 0 0 0 0 1 1.00091941291528 NonS
1-523477 EC 0 0 1 0 0 0 0 0 0 1 6.21354857375273 NonS
1-523649 EC 0 0 1 0 0 0 0 0 0 1 3.10728463313256 NonS
1-523910 EC 0 0 1 0 0 0 0 0 0 1 3.37423348477626 NonS
1-524105 RRab 0 0 0 0 0 0 0 1 0 1 0.0747217364700825 OverS
1-524493 CC 1 0 0 0 0 0 0 0 0 1 1.18301439044565 NonS
1-524516 EC 0 0 1 0 0 0 0 0 0 1 1.0363804066756 NonS
1-525124 CC 1 0 0 0 0 0 0 0 0 1 63.3485125206381 Sig
1-525589 RRab 0 0 0 0 0 0 0 1 0 1 0.0261812591742185 NonS
1-526274 CC 1 0 0 0 0 0 0 0 0 1 11.1579766371578 Sig
1-526410 RRab 0 0 0 0 0 0 0 1 0 1 0.087121418221897 NonS
1-526734 CC 1 0 0 0 0 0 0 0 0 1 2.54049662113814 NonS
1-526783 CC 1 0 0 0 0 0 0 0 0 1 6.33658913956961 NonS
1-526911 EC 0 0 1 0 0 0 0 0 0 1 1.28437141147141 NonS
1-527029 CC 1 0 0 0 0 0 0 0 0 1 1.83730937115018 NonS
1-527716 RRab 0 0 0 0 0 0 0 1 0 1 0.0457998014865381 NonS
1-528655 RRab 0 0 0 0 0 0 0 1 0 1 0.0384281670293936 NonS
1-528749 RRab 0 0 0 0 0 0 0 1 0 1 0.0309190263257149 OverS
1-528990 EA 0 1 0 0 0 0 0 0 0 1 1.99790479634713 NonS
1-529113 RRab 0 0 0 0 0 0 0 1 0 1 0.707177351487879 NonS
1-529544 EC 0 0 1 0 0 0 0 0 0 1 7.77322473396596 NonS
1-529618 RRab 0 0 0 0 0 0 0 1 0 1 0.0383529395994805 NonS
1-529672 CC 1 0 0 0 0 0 0 0 0 1 63.3485125206381 Sig
1-529702 CC 1 0 0 0 0 0 0 0 0 1 23.9488279041437 NonS
1-530152 EC 0 0 1 0 0 0 0 0 0 1 5.11407262536401 NonS
1-530413 CC 1 0 0 0 0 0 0 0 0 1 2.55703631268201 NonS
1-530835 CC 1 0 0 0 0 0 0 0 0 1 98.190194406989 NonS
1-531088 EC 0 0 1 0 0 0 0 0 0 1 1.16846820668896 NonS
1-531962 EC 0 0 1 0 0 0 0 0 0 1 1.13057218660897 NonS
1-532195 EA 0 1 0 0 0 0 0 0 0 1 19.1979326358996 NonS
1-532467 CC 1 0 0 0 0 0 0 0 0 1 1.27151424456264 NonS
1-532873 RRab 0 0 0 0 0 0 0 1 0 1 0.0623291296354237 NonS
1-533627 RRab 0 0 0 0 0 0 0 1 0 1 0.0226325428699868 NonS
1-533686 RRab 0 0 0 0 0 0 0 1 0 1 0.0264332290813371 NonS
1-534341 CC 1 0 0 0 0 0 0 0 0 1 1.95793009784624 NonS
1-534354 RRab 0 0 0 0 0 0 0 1 0 1 0.0344268908102845 OverS
1-534580 EC 0 0 1 0 0 0 0 0 0 1 1.00296419210408 NonS
1-534823 EC 0 0 1 0 0 0 0 0 0 1 1.00042186420488 NonS
1-534828 RRab 0 0 0 0 0 0 0 1 0 1 0.33240763664986 NonS
1-535113 CC 1 0 0 0 0 0 0 0 0 1 103.306720924735 Sig
1-535161 EC 0 0 1 0 0 0 0 0 0 1 1.11833934404316 NonS
1-535533 typeIICep 0 0 0 0 0 0 0 0 1 1 1.46007724025263 NonS
1-535730 CC 1 0 0 0 0 0 0 0 0 1 1.74628798716189 NonS
1-536061 CC 1 0 0 0 0 0 0 0 0 1 4.3976017997437 OverS
1-536152 EC 0 0 1 0 0 0 0 0 0 1 4.55638953164682 NonS
1-536215 EC 0 0 1 0 0 0 0 0 0 1 4.95910072762571 NonS
1-536821 EC 0 0 1 0 0 0 0 0 0 1 3.45322453918003 NonS
1-536826 RRab 0 0 0 0 0 0 0 1 0 1 0.030439255965654 NonS
1-536831 CC 1 0 0 0 0 0 0 0 0 1 1.08524209360654 NonS
1-537452 RRab 0 0 0 0 0 0 0 1 0 1 0.0607975462092968 NonS
1-537891 RRab 0 0 0 0 0 0 0 1 0 1 0.0268033888126958 NonS
1-538222 CC 1 0 0 0 0 0 0 0 0 1 13.4507115626012 NonS
1-538265 CC 1 0 0 0 0 0 0 0 0 1 1.00091941291528 NonS
1-538338 EC 0 0 1 0 0 0 0 0 0 1 3.85816088043179 NonS
1-538636 CC 1 0 0 0 0 0 0 0 0 1 1.06559592701953 NonS
1-538679 CC 1 0 0 0 0 0 0 0 0 1 5.6187484257267 NonS
1-538729 RRab 0 0 0 0 0 0 0 1 0 1 1.1682355075192 NonS
1-538778 RRab 0 0 0 0 0 0 0 1 0 1 0.19945839489815 Sig
1-538869 CC 1 0 0 0 0 0 0 0 0 1 4.98179618672581 NonS
1-538886 CC 1 0 0 0 0 0 0 0 0 1 1.12474449492542 NonS
1-538893 CC 1 0 0 0 0 0 0 0 0 1 1.06554741624513 NonS
1-538905 RRab 0 0 0 0 0 0 0 1 0 1 0.0243381313924753 NonS
1-538907 CC 1 0 0 0 0 0 0 0 0 1 1.00040952019347 NonS
1-538931 CC 1 0 0 0 0 0 0 0 0 1 1.4482329558553 NonS
1-538937 EC 0 0 1 0 0 0 0 0 0 1 1.31710522343379 NonS
1-539212 EC 0 0 1 0 0 0 0 0 0 1 1.05979702543971 NonS
1-539306 CC 1 0 0 0 0 0 0 0 0 1 1.06439235129527 NonS
1-539544 EC 0 0 1 0 0 0 0 0 0 1 32.1935063629472 NonS
1-539782 RRab 0 0 0 0 0 0 0 1 0 1 0.0296934737843966 NonS
1-540083 RRab 0 0 0 0 0 0 0 1 0 1 0.0580852402656033 NonS
1-540722 CC 1 0 0 0 0 0 0 0 0 1 1.02453922587492 NonS
1-540821 RRab 0 0 0 0 0 0 0 1 0 1 0.0650783366960426 NonS
1-541325 EC 0 0 1 0 0 0 0 0 0 1 3.83555446902301 NonS
1-541431 RRab 0 0 0 0 0 0 0 1 0 1 0.146427729003751 NonS
1-541517 RRab 0 0 0 0 0 0 0 1 0 1 1.66142460925531 NonS
1-541722 RRab 0 0 0 0 0 0 0 1 0 1 0.0387904216833204 NonS
1-541844 EC 0 0 1 0 0 0 0 0 0 1 1.19963585103224 Sig
1-541930 EC 0 0 1 0 0 0 0 0 0 1 1.53182830588126 NonS
1-542031 RRab 0 0 0 0 0 0 0 1 0 1 0.0273708998145265 OverS
1-542275 EC 0 0 1 0 0 0 0 0 0 1 1.73787954702635 NonS
1-542417 CC 1 0 0 0 0 0 0 0 0 1 1.39940707674169 NonS
1-542613 RRab 0 0 0 0 0 0 0 1 0 1 0.0235635532861934 OverS
1-543400 EC 0 0 1 0 0 0 0 0 0 1 1.09100216007766 NonS
1-543602 EC 0 0 1 0 0 0 0 0 0 1 178.527626194526 NonS
1-543741 RRab 0 0 0 0 0 0 0 1 0 1 0.0382717687653422 OverS
1-543914 EC 0 0 1 0 0 0 0 0 0 1 4.67572354318995 NonS
1-543932 CC 1 0 0 0 0 0 0 0 0 1 9.64817341351554 NonS
1-544157 CC 1 0 0 0 0 0 0 0 0 1 1.00914896615611 Sig
1-544189 EC 0 0 1 0 0 0 0 0 0 1 13.5434750906192 NonS
1-544688 CC 1 0 0 0 0 0 0 0 0 1 8.01552607403992 NonS
1-544766 EC 0 0 1 0 0 0 0 0 0 1 1.07546762767786 NonS
1-545432 EC 0 0 1 0 0 0 0 0 0 1 7.13749631706168 NonS
1-545614 EC 0 0 1 0 0 0 0 0 0 1 4.50413735811876 NonS
1-545807 CC 1 0 0 0 0 0 0 0 0 1 10.0194075925499 NonS
1-545838 EC 0 0 1 0 0 0 0 0 0 1 59.5092087315085 NonS
1-546066 EC 0 0 1 0 0 0 0 0 0 1 4.95910072762571 NonS
1-546187 RRab 0 0 0 0 0 0 0 1 0 1 0.0278783096467985 NonS
1-546418 CC 1 0 0 0 0 0 0 0 0 1 1.3580939752004 NonS
1-546440 CC 1 0 0 0 0 0 0 0 0 1 1.00042186420488 NonS
1-546500 EC 0 0 1 0 0 0 0 0 0 1 4.4137620903209 NonS
1-546586 EC 0 0 1 0 0 0 0 0 0 1 1.00398971786287 NonS
1-546747 RRab 0 0 0 0 0 0 0 1 0 1 0.0269749575986563 NonS
1-546949 EC 0 0 1 0 0 0 0 0 0 1 9.91820145525142 NonS
1-546951 EC 0 0 1 0 0 0 0 0 0 1 1.13721187576476 NonS
1-547337 CC 1 0 0 0 0 0 0 0 0 1 7.60785929290686 NonS
1-547343 RRab 0 0 0 0 0 0 0 1 0 1 0.498568296361878 NonS
1-547352 EC 0 0 1 0 0 0 0 0 0 1 1.06036927005388 Sig
1-547736 CC 1 0 0 0 0 0 0 0 0 1 1.00091941291528 Sig
1-547988 RRab 0 0 0 0 0 0 0 1 0 1 0.0243242561322842 NonS
1-548153 EC 0 0 1 0 0 0 0 0 0 1 1.37633441526136 Sig
1-548892 CC 1 0 0 0 0 0 0 0 0 1 2.17932634425606 NonS
1-548990 RRab 0 0 0 0 0 0 0 1 0 1 0.0358273381887468 NonS
1-549093 RRab 0 0 0 0 0 0 0 1 0 1 0.719066018768596 NonS
1-549280 EC 0 0 1 0 0 0 0 0 0 1 178.527626194526 NonS
1-549819 EC 0 0 1 0 0 0 0 0 0 1 1.72730067779266 NonS
1-550008 EC 0 0 1 0 0 0 0 0 0 1 3.84766835528976 NonS
1-550060 EC 0 0 1 0 0 0 0 0 0 1 1.02647342456186 NonS
1-550304 CC 1 0 0 0 0 0 0 0 0 1 1.37239922036425 NonS
1-550708 RRab 0 0 0 0 0 0 0 1 0 1 0.110233168012337 NonS
1-550724 RRab 0 0 0 0 0 0 0 1 0 1 0.0261731874161919 NonS
1-550922 RRab 0 0 0 0 0 0 0 1 0 1 0.0395359946726848 NonS
1-551061 CC 1 0 0 0 0 0 0 0 0 1 1.00040952019347 NonS
1-551259 CC 1 0 0 0 0 0 0 0 0 1 1.09400940700262 NonS
1-551293 EC 0 0 1 0 0 0 0 0 0 1 1.68133894532515 NonS
1-551297 CC 1 0 0 0 0 0 0 0 0 1 8.04437580971299 Sig
1-551455 CC 1 0 0 0 0 0 0 0 0 1 56.1086825182794 Sig
1-552261 EC 0 0 1 0 0 0 0 0 0 1 1.94724798102393 NonS
1-552345 RRab 0 0 0 0 0 0 0 1 0 1 0.499187566888607 NonS
1-552541 CC 1 0 0 0 0 0 0 0 0 1 1.37232976110397 NonS
1-552735 RRab 0 0 0 0 0 0 0 1 0 1 0.117058072752688 NonS
1-552745 EC 0 0 1 0 0 0 0 0 0 1 9.53302858320282 NonS
1-552908 CC 1 0 0 0 0 0 0 0 0 1 5.18154060195193 NonS
1-552924 CC 1 0 0 0 0 0 0 0 0 1 1.14489356546785 NonS
1-553249 EC 0 0 1 0 0 0 0 0 0 1 1.00398971786287 NonS
1-553348 CC 1 0 0 0 0 0 0 0 0 1 2.65191506807955 NonS
1-553446 CC 1 0 0 0 0 0 0 0 0 1 1.25735855225252 NonS
1-553511 EC 0 0 1 0 0 0 0 0 0 1 1.62572947441964 NonS
1-553512 CC 1 0 0 0 0 0 0 0 0 1 1.00398971786287 NonS
1-553518 CC 1 0 0 0 0 0 0 0 0 1 37.0529035498072 NonS
1-553793 RRab 0 0 0 0 0 0 0 1 0 1 0.0231497859226725 OverS
1-553862 CC 1 0 0 0 0 0 0 0 0 1 174.52666032636 NonS
1-554420 EC 0 0 1 0 0 0 0 0 0 1 1.48660400313382 Sig
1-554738 EC 0 0 1 0 0 0 0 0 0 1 1.18802413075607 NonS
1-555016 EC 0 0 1 0 0 0 0 0 0 1 1.00296419210408 NonS
1-555095 CC 1 0 0 0 0 0 0 0 0 1 13.3592101233999 Sig
1-555271 CC 1 0 0 0 0 0 0 0 0 1 35.0679265739247 NonS
1-555349 CC 1 0 0 0 0 0 0 0 0 1 178.527626194526 Sig
1-555420 EC 0 0 1 0 0 0 0 0 0 1 1.66376647252131 NonS
1-555494 CC 1 0 0 0 0 0 0 0 0 1 1.8268187528921 NonS
1-555511 CC 1 0 0 0 0 0 0 0 0 1 2.15239360629174 NonS
1-555743 CC 1 0 0 0 0 0 0 0 0 1 1.24923911459274 NonS
1-555935 LPV 0 0 0 1 0 0 0 0 0 1 245.475486017473 Sig
1-556086 CC 1 0 0 0 0 0 0 0 0 1 1.00040952019347 NonS
1-556427 EA 0 1 0 0 0 0 0 0 0 1 19.793675353501 NonS
1-557126 EC 0 0 1 0 0 0 0 0 0 1 1.31236261742282 NonS
1-557255 EC 0 0 1 0 0 0 0 0 0 1 3.10728463313256 NonS
1-557302 CC 1 0 0 0 0 0 0 0 0 1 1.19032021654655 Sig
1-557492 CC 1 0 0 0 0 0 0 0 0 1 53.0757807605346 NonS
1-557681 EC 0 0 1 0 0 0 0 0 0 1 1.05358437872784 NonS
1-557832 CC 1 0 0 0 0 0 0 0 0 1 1.8251647388574 NonS
1-558009 LPV 0 0 0 1 0 0 0 0 0 1 28.0123109920288 NonS
1-558965 EC 0 0 1 0 0 0 0 0 0 1 1.18802413075607 NonS
1-559154 CC 1 0 0 0 0 0 0 0 0 1 1.35115166030232 NonS
1-559348 CC 1 0 0 0 0 0 0 0 0 1 7.99437252245843 NonS
